50	4	(K O M H)
sp1	0100
sp2	1000
sp3	1000
sp4	1111
sp5	0010
sp6	1000
sp7	1000
sp8	0010
sp9	1000
sp10	0001
sp11	1000
sp12	1100
sp13	0010
sp14	0010
sp15	1110
sp16	1000
sp17	0100
sp18	0100
sp19	1001
sp20	0011
sp21	0010
sp22	1101
sp23	1010
sp24	0001
sp25	1001
sp26	1001
sp27	0001
sp28	1111
sp29	0001
sp30	0010
sp31	0010
sp32	0100
sp33	0101
sp34	0100
sp35	0100
sp36	0100
sp37	0100
sp38	1000
sp39	0001
sp40	0001
sp41	1000
sp42	1000
sp43	0010
sp44	0010
sp45	1000
sp46	0100
sp47	0100
sp48	0100
sp49	0001
sp50	0001
